date,Open_Price,High_Price,Low_Price,Volume,Close_Price
10/27/2022,192.61,194.15,192.61,2769911,193.45
10/28/2022,194.7,194.7,193.01,3761604,193.96
10/31/2022,195.7,196.5,194.5,8882827,196.27
11-01-2022,197.8,198.24,196.36,3943610,197.98
11-02-2022,198.8,198.8,197.07,1911519,197.41
11-03-2022,197.4,197.82,194.6,2800681,197.39
11-04-2022,198.6,198.6,196.7,1577276,197.77
11-07-2022,199.0,199.4,197.42,2821469,198.62
11-09-2022,203.49,203.49,198.15,2373360,198.32
11-10-2022,198.2,198.2,196.25,3993577,196.86
11-11-2022,199.37,200.35,198.45,4245671,200.22
11/14/2022,200.7,200.96,199.02,2067441,200.17
11/15/2022,201.67,201.67,199.8,1776273,200.91
11/16/2022,201.95,201.95,200.28,1886431,200.87
11/17/2022,201.25,201.25,199.45,1304936,200.2
11/18/2022,201.25,201.25,199.06,1728259,199.92
11/21/2022,199.99,199.99,198.4,1737709,198.55
11/22/2022,199.73,199.73,198.01,1091138,199.23
11/23/2022,200.52,200.52,199.17,840243,199.51
11/24/2022,200.72,202.22,199.45,2727692,201.72
11/25/2022,202.37,202.64,201.44,1925380,202.35
11/28/2022,203.52,203.52,200.91,1977790,203.04
11/29/2022,207.49,207.49,201.91,1317579,203.43
11/30/2022,207.48,207.48,202.75,1923386,204.7
12-01-2022,207.49,207.49,204.73,2261605,205.54
12-02-2022,207.49,207.49,203.9,2370387,204.81
12-05-2022,207.49,207.49,203.65,1627546,204.44
12-06-2022,206.48,206.48,203.5,1902955,204.14
12-07-2022,203.87,207.24,202.6,1710285,202.87
12-08-2022,176.5,203.8,176.5,1374081,203.62
12-09-2022,207.49,207.49,201.71,2109284,202.48
12-12-2022,204.8,205.8,200.55,1734167,202.61
12/13/2022,207.49,207.49,202.31,1196576,203.77
12/14/2022,204.99,204.99,203.77,1172749,204.35
12/15/2022,204.75,204.75,201.32,2332679,201.58
12/16/2022,202.35,202.35,200.0,2171653,200.16
12/19/2022,201.42,201.79,198.66,1720911,201.67
12/20/2022,203.85,203.85,199.25,2308276,201.21
12/21/2022,203.95,203.95,199.0,2461367,199.4
12/22/2022,199.4,202.31,197.9,3234997,198.55
12/23/2022,201.43,201.43,194.8,8961067,195.15
12/26/2022,198.51,198.51,194.8,3648955,197.23
12/27/2022,198.91,198.91,196.58,2669146,198.0
12/28/2022,198.95,198.95,197.01,1880252,197.99
12/29/2022,197.9,199.08,196.76,2374539,198.78
12/30/2022,199.9,200.14,197.7,1739603,198.04
